"","glasser","froi","slope","pval","rsquared","standard_error"
"159","lh.V3A_ROI.label","pOTS",0.000882919905640273,0.0506085466838204,0.0437065350354876,0.000445342853612785
"160","lh.V3B_ROI.label","pOTS",0.000450816005946128,0.520429508775351,0.00481915753840868,0.000698579027296953
"161","lh.V3CD_ROI.label","pOTS",0.000742768290567259,0.128946422424456,0.0265997457454966,0.000484519337120541
"162","lh.V4_ROI.label","pOTS",-0.0148369653874487,0.000249968442892365,0.145172280310255,0.00388233767970318
"163","lh.V4t_ROI.label","pOTS",-0.0017957251637092,0.350456457910056,0.0101445031117366,0.00191276295734237
"164","lh.V6_ROI.label","pOTS",7.35527970217118e-05,0.853441500885181,0.000399034511006574,0.000396970351089284
"165","lh.V6A_ROI.label","pOTS",0.000272376285083166,0.000737517807310372,0.124737622471511,7.78019471410668e-05
"166","lh.V7_ROI.label","pOTS",0.000211024870955853,0.0499460810759748,0.0439535222891332,0.000106127291046186
"167","lh.v23ab_ROI.label","pOTS",0.000323751223536475,1.7602700695131e-09,0.345288363985817,4.80724494033337e-05
"168","lh.VIP_ROI.label","pOTS",-9.09542276431394e-05,0.241593973965879,0.0159099129137386,7.71360138315071e-05
"169","lh.VMV1_ROI.label","pOTS",0.00101472650572317,3.81639843561574e-05,0.1799146310645,0.000233612496061553
