correlation,froi1,froi2,same_cyto,same_category,perm
0.17848355383063394,mOTS,pOTS,0,1,564
0.11769085467988685,OTS,PPA,0,0,564
0.40851998218082486,OTS,pFus,0,0,564
0.17709863646730653,OTS,pOTS,0,0,564
0.2139943562978919,PPA,pFus,0,0,564
0.21621587170174558,PPA,pOTS,0,0,564
0.8972191111677706,pFus,pOTS,1,0,564
0.37348724124275545,mFus,mOTS,1,0,565
0.8394412431894456,mFus,OTS,1,0,565
0.15976280635072557,mFus,PPA,0,0,565
0.6257246426465255,mFus,pFus,0,1,565
0.371428289473975,mFus,pOTS,0,0,565
0.5887508328703395,mOTS,OTS,1,0,565
0.07937803966369618,mOTS,PPA,0,0,565
0.2925162208626677,mOTS,pFus,0,0,565
0.23403804039082032,mOTS,pOTS,0,1,565
0.03982922876423558,OTS,PPA,0,0,565
0.2897603163084333,OTS,pFus,0,0,565
0.1202947993083959,OTS,pOTS,0,0,565
0.3581386257036674,PPA,pFus,0,0,565
0.3139702190086773,PPA,pOTS,0,0,565
0.8198389422242125,pFus,pOTS,1,0,565
0.7222690515560911,mFus,mOTS,1,0,566
0.8943921918400249,mFus,OTS,1,0,566
0.141607188454332,mFus,PPA,0,0,566
0.537438947432959,mFus,pFus,0,1,566
0.21646650905854242,mFus,pOTS,0,0,566
0.7709971427906986,mOTS,OTS,1,0,566
0.09157969433114567,mOTS,PPA,0,0,566
0.3824089539706636,mOTS,pFus,0,0,566
0.21912121760692474,mOTS,pOTS,0,1,566
0.07816347645038775,OTS,PPA,0,0,566
0.38885561925971623,OTS,pFus,0,0,566
0.10928711663718851,OTS,pOTS,0,0,566
0.29345772667251785,PPA,pFus,0,0,566
0.3221707198651061,PPA,pOTS,0,0,566
0.8285817082611961,pFus,pOTS,1,0,566
0.6126288587785357,mFus,mOTS,1,0,567
0.7960562864703215,mFus,OTS,1,0,567
0.16976098037460957,mFus,PPA,0,0,567
0.5179537210628851,mFus,pFus,0,1,567
0.2827577334108584,mFus,pOTS,0,0,567
0.8418301096778984,mOTS,OTS,1,0,567
0.07362413399485841,mOTS,PPA,0,0,567
0.32945444077897323,mOTS,pFus,0,0,567
0.13669211354986416,mOTS,pOTS,0,1,567
0.08640770789349214,OTS,PPA,0,0,567
0.41159462088187293,OTS,pFus,0,0,567
0.12616134530638018,OTS,pOTS,0,0,567
0.3131449131147084,PPA,pFus,0,0,567
0.31811521903986445,PPA,pOTS,0,0,567
0.8581440632941484,pFus,pOTS,1,0,567
0.8043186127248483,mFus,mOTS,1,0,568
0.9026955146293856,mFus,OTS,1,0,568
0.06732524881841459,mFus,PPA,0,0,568
0.5634029797820309,mFus,pFus,0,1,568
0.35821039619123773,mFus,pOTS,0,0,568
0.8893258025935068,mOTS,OTS,1,0,568
0.08578189542187746,mOTS,PPA,0,0,568
0.44489820651606243,mOTS,pFus,0,0,568
0.2591978738572014,mOTS,pOTS,0,1,568
0.07291648093495104,OTS,PPA,0,0,568
0.3733241844367989,OTS,pFus,0,0,568
0.17835067482481515,OTS,pOTS,0,0,568
0.33794435448659915,PPA,pFus,0,0,568
0.2797401037850942,PPA,pOTS,0,0,568
0.8155194172590506,pFus,pOTS,1,0,568
0.75234197579596,mFus,mOTS,1,0,569
0.9056505009053929,mFus,OTS,1,0,569
0.1491658542322431,mFus,PPA,0,0,569
0.5107111894144166,mFus,pFus,0,1,569
0.30147073736236507,mFus,pOTS,0,0,569
0.8592655526444217,mOTS,OTS,1,0,569
0.05800464830381242,mOTS,PPA,0,0,569
0.30386448771664437,mOTS,pFus,0,0,569
0.18948626918663194,mOTS,pOTS,0,1,569
0.05693230482000942,OTS,PPA,0,0,569
0.2611814976752337,OTS,pFus,0,0,569
0.09032195361812627,OTS,pOTS,0,0,569
0.3654054325136698,PPA,pFus,0,0,569
0.3300669000793897,PPA,pOTS,0,0,569
0.8715247894354717,pFus,pOTS,1,0,569
0.6636913727856482,mFus,mOTS,1,0,570
0.9009603137361959,mFus,OTS,1,0,570
0.18304358233571608,mFus,PPA,0,0,570
0.4560732860796553,mFus,pFus,0,1,570
0.26897057620661313,mFus,pOTS,0,0,570
0.8155988751307103,mOTS,OTS,1,0,570
0.05706703479931038,mOTS,PPA,0,0,570
0.26264624005862525,mOTS,pFus,0,0,570
0.15194849312696607,mOTS,pOTS,0,1,570
0.07887307726224678,OTS,PPA,0,0,570
0.3357187428131546,OTS,pFus,0,0,570
0.18050095154106666,OTS,pOTS,0,0,570
0.31427154398415746,PPA,pFus,0,0,570
0.29168233362526946,PPA,pOTS,0,0,570
0.8928450819461854,pFus,pOTS,1,0,570
0.5836495466696586,mFus,mOTS,1,0,571
0.8946794900883911,mFus,OTS,1,0,571
0.08353956042276409,mFus,PPA,0,0,571
0.5503576861054822,mFus,pFus,0,1,571
0.28024897324167297,mFus,pOTS,0,0,571
0.7427563400893897,mOTS,OTS,1,0,571
0.02504304724598751,mOTS,PPA,0,0,571
0.28298552209203043,mOTS,pFus,0,0,571
0.17177682235641623,mOTS,pOTS,0,1,571
0.10322985226642145,OTS,PPA,0,0,571
0.3585402529987198,OTS,pFus,0,0,571
0.11999497388920821,OTS,pOTS,0,0,571
0.23441616871264032,PPA,pFus,0,0,571
0.2264584224520702,PPA,pOTS,0,0,571
0.911277723007354,pFus,pOTS,1,0,571
0.6468415502823291,mFus,mOTS,1,0,572
0.8260093588511638,mFus,OTS,1,0,572
0.14333853096525412,mFus,PPA,0,0,572
0.45428859953594697,mFus,pFus,0,1,572
0.2806979210120057,mFus,pOTS,0,0,572
0.7667467469596709,mOTS,OTS,1,0,572
0.06060037133154221,mOTS,PPA,0,0,572
0.25804327180379305,mOTS,pFus,0,0,572
0.1644983135918511,mOTS,pOTS,0,1,572
0.12052811682132071,OTS,PPA,0,0,572
0.3803125374396335,OTS,pFus,0,0,572
0.29008123669920793,OTS,pOTS,0,0,572
0.2963421732422955,PPA,pFus,0,0,572
0.28355686952416786,PPA,pOTS,0,0,572
0.83734909033937,pFus,pOTS,1,0,572
0.6193494970990179,mFus,mOTS,1,0,573
0.9033658076858305,mFus,OTS,1,0,573
0.11055086837826682,mFus,PPA,0,0,573
0.5739707173920003,mFus,pFus,0,1,573
0.2871206832397891,mFus,pOTS,0,0,573
0.742215385005514,mOTS,OTS,1,0,573
0.0710403474542419,mOTS,PPA,0,0,573
0.3540778770315425,mOTS,pFus,0,0,573
0.25112707688765823,mOTS,pOTS,0,1,573
0.11966876505703054,OTS,PPA,0,0,573
0.46189473249830815,OTS,pFus,0,0,573
0.2244367104490816,OTS,pOTS,0,0,573
0.32658353574890914,PPA,pFus,0,0,573
0.34520644948920426,PPA,pOTS,0,0,573
0.8421317610140062,pFus,pOTS,1,0,573
0.615868656068813,mFus,mOTS,1,0,574
0.85923095062098,mFus,OTS,1,0,574
0.14324533028948808,mFus,PPA,0,0,574
0.5232584687837681,mFus,pFus,0,1,574
0.36769531057062077,mFus,pOTS,0,0,574
0.8602211385659476,mOTS,OTS,1,0,574
0.06384898530240987,mOTS,PPA,0,0,574
0.2949208048262459,mOTS,pFus,0,0,574
0.2516245858434506,mOTS,pOTS,0,1,574
0.10784347815886511,OTS,PPA,0,0,574
0.39868973389173895,OTS,pFus,0,0,574
0.3002953476370564,OTS,pOTS,0,0,574
0.35277338081634335,PPA,pFus,0,0,574
0.34483507907228855,PPA,pOTS,0,0,574
0.9261254780360241,pFus,pOTS,1,0,574
0.669478890794436,mFus,mOTS,1,0,575
0.8224560990454318,mFus,OTS,1,0,575
0.09977332837405668,mFus,PPA,0,0,575
0.4691489926342762,mFus,pFus,0,1,575
0.24734407005487224,mFus,pOTS,0,0,575
0.7546159463119314,mOTS,OTS,1,0,575
0.09051107197414214,mOTS,PPA,0,0,575
0.382137610074047,mOTS,pFus,0,0,575
0.26165201813887673,mOTS,pOTS,0,1,575
0.07361504763845436,OTS,PPA,0,0,575
0.3830400377127915,OTS,pFus,0,0,575
0.2327910924711792,OTS,pOTS,0,0,575
0.2955491954169333,PPA,pFus,0,0,575
0.284804405764283,PPA,pOTS,0,0,575
0.8839973696611823,pFus,pOTS,1,0,575
0.581532679818396,mFus,mOTS,1,0,576
0.8817396169890802,mFus,OTS,1,0,576
0.14684612136065361,mFus,PPA,0,0,576
0.4380676572321414,mFus,pFus,0,1,576
0.3264144384767785,mFus,pOTS,0,0,576
0.7278540582807994,mOTS,OTS,1,0,576
0.0478795342020717,mOTS,PPA,0,0,576
0.1965318823288839,mOTS,pFus,0,0,576
0.14657190539353893,mOTS,pOTS,0,1,576
0.0901213232301605,OTS,PPA,0,0,576
0.19860010206233605,OTS,pFus,0,0,576
0.133136784047716,OTS,pOTS,0,0,576
0.27677060106720747,PPA,pFus,0,0,576
0.28086500046802776,PPA,pOTS,0,0,576
0.8884280926536646,pFus,pOTS,1,0,576
0.6563202922651176,mFus,mOTS,1,0,577
0.8799082851653613,mFus,OTS,1,0,577
0.1547133858275727,mFus,PPA,0,0,577
0.4881455444084704,mFus,pFus,0,1,577
0.32901639387973214,mFus,pOTS,0,0,577
0.7627002212901713,mOTS,OTS,1,0,577
0.05607965119443064,mOTS,PPA,0,0,577
0.25236334491114343,mOTS,pFus,0,0,577
0.1467256428573903,mOTS,pOTS,0,1,577
0.09624551908621104,OTS,PPA,0,0,577
0.3472894188398575,OTS,pFus,0,0,577
0.22474575867385294,OTS,pOTS,0,0,577
0.3521098857361141,PPA,pFus,0,0,577
0.3032087734954973,PPA,pOTS,0,0,577
0.917417674424857,pFus,pOTS,1,0,577
0.7021178096881701,mFus,mOTS,1,0,578
0.8601494144020493,mFus,OTS,1,0,578
0.1354088830966915,mFus,PPA,0,0,578
0.610243966409522,mFus,pFus,0,1,578
0.4133512347858981,mFus,pOTS,0,0,578
0.8986915514235979,mOTS,OTS,1,0,578
0.05372145681322288,mOTS,PPA,0,0,578
0.35280844890563917,mOTS,pFus,0,0,578
0.20631161991106028,mOTS,pOTS,0,1,578
0.10654257558551636,OTS,PPA,0,0,578
0.3442319956544027,OTS,pFus,0,0,578
0.17126280751235146,OTS,pOTS,0,0,578
0.2954262513162374,PPA,pFus,0,0,578
0.3291795004128601,PPA,pOTS,0,0,578
0.8849892432568119,pFus,pOTS,1,0,578
0.7044143000640651,mFus,mOTS,1,0,579
0.8929921255900808,mFus,OTS,1,0,579
0.18216378287514673,mFus,PPA,0,0,579
0.49302730432103065,mFus,pFus,0,1,579
0.3121292956834934,mFus,pOTS,0,0,579
0.8339040205127314,mOTS,OTS,1,0,579
0.07243584087218832,mOTS,PPA,0,0,579
0.2528174305201204,mOTS,pFus,0,0,579
0.1837709889644952,mOTS,pOTS,0,1,579
0.13729321335958508,OTS,PPA,0,0,579
0.37811466748292644,OTS,pFus,0,0,579
0.25473130691911783,OTS,pOTS,0,0,579
0.36062897459526194,PPA,pFus,0,0,579
0.30727767179309584,PPA,pOTS,0,0,579
0.8499792292130167,pFus,pOTS,1,0,579
0.5247860576473272,mFus,mOTS,1,0,580
0.8657098784788567,mFus,OTS,1,0,580
0.10253960288936902,mFus,PPA,0,0,580
0.4894628356821512,mFus,pFus,0,1,580
0.31809433559967865,mFus,pOTS,0,0,580
0.7034446323492852,mOTS,OTS,1,0,580
0.038664037498392985,mOTS,PPA,0,0,580
0.17553048216956157,mOTS,pFus,0,0,580
0.12658342545168613,mOTS,pOTS,0,1,580
0.07957466930948222,OTS,PPA,0,0,580
0.32420638014014436,OTS,pFus,0,0,580
0.18387991402072126,OTS,pOTS,0,0,580
0.2766656946029724,PPA,pFus,0,0,580
0.29312662157810787,PPA,pOTS,0,0,580
0.9151102409861115,pFus,pOTS,1,0,580
0.5744540142482821,mFus,mOTS,1,0,581
0.8927326978829714,mFus,OTS,1,0,581
0.14871923003746892,mFus,PPA,0,0,581
0.5892007259162595,mFus,pFus,0,1,581
0.42629690655448804,mFus,pOTS,0,0,581
0.6990073208549101,mOTS,OTS,1,0,581
0.0359572824348759,mOTS,PPA,0,0,581
0.2573274437725913,mOTS,pFus,0,0,581
0.1786561995212289,mOTS,pOTS,0,1,581
0.0980677658508686,OTS,PPA,0,0,581
0.3212520261674772,OTS,pFus,0,0,581
0.22973973336388287,OTS,pOTS,0,0,581
0.3236339774419292,PPA,pFus,0,0,581
0.2720999410620902,PPA,pOTS,0,0,581
0.8508361706393032,pFus,pOTS,1,0,581
0.5436289995414626,mFus,mOTS,1,0,582
0.9142300572928057,mFus,OTS,1,0,582
0.08671902111871134,mFus,PPA,0,0,582
0.5549757484574078,mFus,pFus,0,1,582
0.21239606045946524,mFus,pOTS,0,0,582
0.6236002637326068,mOTS,OTS,1,0,582
0.052294590259514856,mOTS,PPA,0,0,582
0.3177242103323685,mOTS,pFus,0,0,582
0.20797416375528807,mOTS,pOTS,0,1,582
0.09457468811825817,OTS,PPA,0,0,582
0.4301609427275281,OTS,pFus,0,0,582
0.08974848773370808,OTS,pOTS,0,0,582
0.2757876868527157,PPA,pFus,0,0,582
0.33603163150523885,PPA,pOTS,0,0,582
0.774413050002325,pFus,pOTS,1,0,582
0.6255297990817363,mFus,mOTS,1,0,583
0.7369161239478702,mFus,OTS,1,0,583
0.12486644008139026,mFus,PPA,0,0,583
0.4006077999801769,mFus,pFus,0,1,583
0.2102954073507559,mFus,pOTS,0,0,583
0.7333908407129789,mOTS,OTS,1,0,583
0.02555535695588024,mOTS,PPA,0,0,583
0.24336216213338857,mOTS,pFus,0,0,583
0.18752121989063733,mOTS,pOTS,0,1,583
0.0815195967485528,OTS,PPA,0,0,583
0.42332280830149654,OTS,pFus,0,0,583
0.32791843844151847,OTS,pOTS,0,0,583
0.27591412880133104,PPA,pFus,0,0,583
0.2830630457748226,PPA,pOTS,0,0,583
0.9268279029010215,pFus,pOTS,1,0,583
0.6877821751952199,mFus,mOTS,1,0,584
0.8591357097432489,mFus,OTS,1,0,584
0.1643132798775935,mFus,PPA,0,0,584
0.4747410361085916,mFus,pFus,0,1,584
0.28005857129326556,mFus,pOTS,0,0,584
0.7903326037567717,mOTS,OTS,1,0,584
0.07691195699427937,mOTS,PPA,0,0,584
0.21160291824137412,mOTS,pFus,0,0,584
0.1043996638525236,mOTS,pOTS,0,1,584
0.13567925487834587,OTS,PPA,0,0,584
0.37182318654804863,OTS,pFus,0,0,584
0.24827760445212854,OTS,pOTS,0,0,584
0.25963042259655233,PPA,pFus,0,0,584
0.23855466535161235,PPA,pOTS,0,0,584
0.9134468234954756,pFus,pOTS,1,0,584
0.5870302592445157,mFus,mOTS,1,0,585
0.8986039347712387,mFus,OTS,1,0,585
0.1537730530617688,mFus,PPA,0,0,585
0.46258222635018503,mFus,pFus,0,1,585
0.27208610684226087,mFus,pOTS,0,0,585
0.742440595658845,mOTS,OTS,1,0,585
0.03696432088615227,mOTS,PPA,0,0,585
0.27450651298713225,mOTS,pFus,0,0,585
0.19422567507648025,mOTS,pOTS,0,1,585
0.0595024332083258,OTS,PPA,0,0,585
0.3788521409416897,OTS,pFus,0,0,585
0.2251120284355799,OTS,pOTS,0,0,585
0.2392008735531386,PPA,pFus,0,0,585
0.2406844935148799,PPA,pOTS,0,0,585
0.8894735459943054,pFus,pOTS,1,0,585
0.5002835614443178,mFus,mOTS,1,0,586
0.8566417249712764,mFus,OTS,1,0,586
0.11682106527248748,mFus,PPA,0,0,586
0.4897615449730094,mFus,pFus,0,1,586
0.24240368020113343,mFus,pOTS,0,0,586
0.6249844554359241,mOTS,OTS,1,0,586
0.08441512304222304,mOTS,PPA,0,0,586
0.35784761236182616,mOTS,pFus,0,0,586
0.2849108046842703,mOTS,pOTS,0,1,586
0.11081680384131538,OTS,PPA,0,0,586
0.337804820762798,OTS,pFus,0,0,586
0.10798945100213048,OTS,pOTS,0,0,586
0.26491352923472555,PPA,pFus,0,0,586
0.26704025192800157,PPA,pOTS,0,0,586
0.8496860460862254,pFus,pOTS,1,0,586
0.6422784813962442,mFus,mOTS,1,0,587
0.8657983923319725,mFus,OTS,1,0,587
0.1826311517348941,mFus,PPA,0,0,587
0.5933480043101647,mFus,pFus,0,1,587
0.3602869482416618,mFus,pOTS,0,0,587
0.8582772008265731,mOTS,OTS,1,0,587
0.06645078886514597,mOTS,PPA,0,0,587
0.2747706980713731,mOTS,pFus,0,0,587
0.18006133570598598,mOTS,pOTS,0,1,587
0.10067544230231984,OTS,PPA,0,0,587
0.3997257867518976,OTS,pFus,0,0,587
0.22963713404775302,OTS,pOTS,0,0,587
0.3671723034346716,PPA,pFus,0,0,587
0.32262204707775016,PPA,pOTS,0,0,587
0.8786947886088423,pFus,pOTS,1,0,587
0.5717638586621359,mFus,mOTS,1,0,588
0.8945464408132792,mFus,OTS,1,0,588
0.09032607529693244,mFus,PPA,0,0,588
0.46216145024019,mFus,pFus,0,1,588
0.2977538508955901,mFus,pOTS,0,0,588
0.7075882255895489,mOTS,OTS,1,0,588
0.05050771727620517,mOTS,PPA,0,0,588
0.36679843998255407,mOTS,pFus,0,0,588
0.27676210276681823,mOTS,pOTS,0,1,588
0.11335205614775623,OTS,PPA,0,0,588
0.2698746204718896,OTS,pFus,0,0,588
0.2298929345119564,OTS,pOTS,0,0,588
0.2353276293093553,PPA,pFus,0,0,588
0.2073178460606704,PPA,pOTS,0,0,588
0.8030997726166118,pFus,pOTS,1,0,588
0.5881516014691638,mFus,mOTS,1,0,589
0.8219298937286215,mFus,OTS,1,0,589
0.19772506369383527,mFus,PPA,0,0,589
0.5664921784805695,mFus,pFus,0,1,589
0.288634756495705,mFus,pOTS,0,0,589
0.8071710167360863,mOTS,OTS,1,0,589
0.07483934102340371,mOTS,PPA,0,0,589
0.33452534668601674,mOTS,pFus,0,0,589
0.18997982755546297,mOTS,pOTS,0,1,589
0.10280493137385605,OTS,PPA,0,0,589
0.42086046692740137,OTS,pFus,0,0,589
0.14932318645878373,OTS,pOTS,0,0,589
0.30387586470965716,PPA,pFus,0,0,589
0.27920511791236485,PPA,pOTS,0,0,589
0.7821307779162725,pFus,pOTS,1,0,589
0.665428165403235,mFus,mOTS,1,0,590
0.8681785455672172,mFus,OTS,1,0,590
0.22606896898320405,mFus,PPA,0,0,590
0.5627016877958931,mFus,pFus,0,1,590
0.4046331989765819,mFus,pOTS,0,0,590
0.7883338018205287,mOTS,OTS,1,0,590
0.07429033476251294,mOTS,PPA,0,0,590
0.2811121725307521,mOTS,pFus,0,0,590
0.19538732578089466,mOTS,pOTS,0,1,590
0.12718855734336054,OTS,PPA,0,0,590
0.3472472534001121,OTS,pFus,0,0,590
0.249528524195127,OTS,pOTS,0,0,590
0.33071267372332597,PPA,pFus,0,0,590
0.3185458786262224,PPA,pOTS,0,0,590
0.8712934162627921,pFus,pOTS,1,0,590
0.6776001313936936,mFus,mOTS,1,0,591
0.861821964616174,mFus,OTS,1,0,591
0.20950187167485998,mFus,PPA,0,0,591
0.5803096298214165,mFus,pFus,0,1,591
0.3419091156441042,mFus,pOTS,0,0,591
0.7866455443466265,mOTS,OTS,1,0,591
0.07892193576652688,mOTS,PPA,0,0,591
0.2962049846248122,mOTS,pFus,0,0,591
0.08121292301940605,mOTS,pOTS,0,1,591
0.09711923608716892,OTS,PPA,0,0,591
0.39061992391674666,OTS,pFus,0,0,591
0.24012237272220296,OTS,pOTS,0,0,591
0.3009849411373021,PPA,pFus,0,0,591
0.2970013157415936,PPA,pOTS,0,0,591
0.8759500456851256,pFus,pOTS,1,0,591
0.5766324169717759,mFus,mOTS,1,0,592
0.9181809879936309,mFus,OTS,1,0,592
0.12414197823698417,mFus,PPA,0,0,592
0.5540996042964108,mFus,pFus,0,1,592
0.31484916188629575,mFus,pOTS,0,0,592
0.697415539688261,mOTS,OTS,1,0,592
0.09333825226054838,mOTS,PPA,0,0,592
0.4030124139226042,mOTS,pFus,0,0,592
0.26238246964905637,mOTS,pOTS,0,1,592
0.13372706731451708,OTS,PPA,0,0,592
0.41290179418107503,OTS,pFus,0,0,592
0.2406973149155127,OTS,pOTS,0,0,592
0.32929968279619415,PPA,pFus,0,0,592
0.3003164738460779,PPA,pOTS,0,0,592
0.7811432022314295,pFus,pOTS,1,0,592
0.7441724708457944,mFus,mOTS,1,0,593
0.9079885789541176,mFus,OTS,1,0,593
0.017509275525515875,mFus,PPA,0,0,593
0.2962091779849419,mFus,pFus,0,1,593
0.20588840720599036,mFus,pOTS,0,0,593
0.7501380830219523,mOTS,OTS,1,0,593
0.03370043852724072,mOTS,PPA,0,0,593
0.25112079139275145,mOTS,pFus,0,0,593
0.20618459704830444,mOTS,pOTS,0,1,593
0.08058561184311089,OTS,PPA,0,0,593
0.23653843143901612,OTS,pFus,0,0,593
0.15695975724662736,OTS,pOTS,0,0,593
0.286135438128746,PPA,pFus,0,0,593
0.29187605507093844,PPA,pOTS,0,0,593
0.918807603794174,pFus,pOTS,1,0,593
0.6112279037280135,mFus,mOTS,1,0,594
0.8536547943306447,mFus,OTS,1,0,594
0.19887135717889112,mFus,PPA,0,0,594
0.5939231249513683,mFus,pFus,0,1,594
0.41669198324512424,mFus,pOTS,0,0,594
0.8372168985111678,mOTS,OTS,1,0,594
0.05456158044911787,mOTS,PPA,0,0,594
0.29859557800682796,mOTS,pFus,0,0,594
0.23576817082813026,mOTS,pOTS,0,1,594
0.0988292355183719,OTS,PPA,0,0,594
0.40898259225911643,OTS,pFus,0,0,594
0.28748536965230137,OTS,pOTS,0,0,594
0.3844197920296659,PPA,pFus,0,0,594
0.342602337972732,PPA,pOTS,0,0,594
0.8915394652257853,pFus,pOTS,1,0,594
0.6697808782841131,mFus,mOTS,1,0,595
0.8908125182543809,mFus,OTS,1,0,595
0.09769754522866973,mFus,PPA,0,0,595
0.49878222121641386,mFus,pFus,0,1,595
0.2644596167948422,mFus,pOTS,0,0,595
0.7528061949441062,mOTS,OTS,1,0,595
0.09666439387513591,mOTS,PPA,0,0,595
0.34516277351351426,mOTS,pFus,0,0,595
0.23752105149778022,mOTS,pOTS,0,1,595
0.057078369971686804,OTS,PPA,0,0,595
0.353521946852442,OTS,pFus,0,0,595
0.1363920977545584,OTS,pOTS,0,0,595
0.3336508479188572,PPA,pFus,0,0,595
0.3284308067390804,PPA,pOTS,0,0,595
0.8543210558269597,pFus,pOTS,1,0,595
0.7754131937083716,mFus,mOTS,1,0,596
0.9157876549201275,mFus,OTS,1,0,596
0.12430706542531007,mFus,PPA,0,0,596
0.4223163347459596,mFus,pFus,0,1,596
0.2172217604618166,mFus,pOTS,0,0,596
0.8962191672815575,mOTS,OTS,1,0,596
0.07570111645527247,mOTS,PPA,0,0,596
0.3133854932779932,mOTS,pFus,0,0,596
0.15659457396227328,mOTS,pOTS,0,1,596
0.045804646609248705,OTS,PPA,0,0,596
0.27676998766391275,OTS,pFus,0,0,596
0.11795288195912128,OTS,pOTS,0,0,596
0.36758760116280514,PPA,pFus,0,0,596
0.3468655323989149,PPA,pOTS,0,0,596
0.8579284108239346,pFus,pOTS,1,0,596
0.7038041330269085,mFus,mOTS,1,0,597
0.874828750671683,mFus,OTS,1,0,597
0.1288115106204079,mFus,PPA,0,0,597
0.4494568458804302,mFus,pFus,0,1,597
0.23933347231333488,mFus,pOTS,0,0,597
0.7808713167189775,mOTS,OTS,1,0,597
0.049477255225599155,mOTS,PPA,0,0,597
0.3047155402936731,mOTS,pFus,0,0,597
0.19842246386839593,mOTS,pOTS,0,1,597
0.04163957295195744,OTS,PPA,0,0,597
0.3382016974575827,OTS,pFus,0,0,597
0.17440051540492513,OTS,pOTS,0,0,597
0.40774837905882677,PPA,pFus,0,0,597
0.37671547605069494,PPA,pOTS,0,0,597
0.8960073399561836,pFus,pOTS,1,0,597
0.6856354409257017,mFus,mOTS,1,0,598
0.8690118304156698,mFus,OTS,1,0,598
0.09349814410311767,mFus,PPA,0,0,598
0.47818406262637336,mFus,pFus,0,1,598
0.26694110655766073,mFus,pOTS,0,0,598
0.8826619877209976,mOTS,OTS,1,0,598
0.0589103715117502,mOTS,PPA,0,0,598
0.26072139250340925,mOTS,pFus,0,0,598
0.1504878339958873,mOTS,pOTS,0,1,598
0.14648557153090125,OTS,PPA,0,0,598
0.3421391733982441,OTS,pFus,0,0,598
0.16241714364562496,OTS,pOTS,0,0,598
0.30530301471048205,PPA,pFus,0,0,598
0.27271398734893,PPA,pOTS,0,0,598
0.901544891900545,pFus,pOTS,1,0,598
0.6044935514021432,mFus,mOTS,1,0,599
0.8522012562407756,mFus,OTS,1,0,599
0.12475944941808666,mFus,PPA,0,0,599
0.4341319588744401,mFus,pFus,0,1,599
0.3180045242810425,mFus,pOTS,0,0,599
0.7555169277485738,mOTS,OTS,1,0,599
0.08911592065896588,mOTS,PPA,0,0,599
0.31068675184751593,mOTS,pFus,0,0,599
0.25112084488658787,mOTS,pOTS,0,1,599
0.08550539552465032,OTS,PPA,0,0,599
0.21775255077285055,OTS,pFus,0,0,599
0.23046403184439396,OTS,pOTS,0,0,599
0.3362356958323889,PPA,pFus,0,0,599
0.30285576435865585,PPA,pOTS,0,0,599
0.8750347473508536,pFus,pOTS,1,0,599
0.6748241443879535,mFus,mOTS,1,0,600
0.8263697621930113,mFus,OTS,1,0,600
0.16167531690961376,mFus,PPA,0,0,600
0.5319941128899516,mFus,pFus,0,1,600
0.3290869242527336,mFus,pOTS,0,0,600
0.8092166631469431,mOTS,OTS,1,0,600
0.07422575782989085,mOTS,PPA,0,0,600
0.3590556607953891,mOTS,pFus,0,0,600
0.25823449438992124,mOTS,pOTS,0,1,600
0.11351473584765555,OTS,PPA,0,0,600
0.4214726329803972,OTS,pFus,0,0,600
0.23015863321367352,OTS,pOTS,0,0,600
0.30216584148912334,PPA,pFus,0,0,600
0.3254021554937628,PPA,pOTS,0,0,600
0.8723147205985973,pFus,pOTS,1,0,600
0.734134682859559,mFus,mOTS,1,0,601
0.8727798635846052,mFus,OTS,1,0,601
0.12490992672392917,mFus,PPA,0,0,601
0.4959037056515036,mFus,pFus,0,1,601
0.34615722406014765,mFus,pOTS,0,0,601
0.7664728280537206,mOTS,OTS,1,0,601
0.0977048931779893,mOTS,PPA,0,0,601
0.36988835068447745,mOTS,pFus,0,0,601
0.28435964089269783,mOTS,pOTS,0,1,601
0.085240609948582,OTS,PPA,0,0,601
0.26660883346804587,OTS,pFus,0,0,601
0.18393686976015428,OTS,pOTS,0,0,601
0.3367696368988663,PPA,pFus,0,0,601
0.33429563545608637,PPA,pOTS,0,0,601
0.8762541071124491,pFus,pOTS,1,0,601
0.7444849339023184,mFus,mOTS,1,0,602
0.8853395106578495,mFus,OTS,1,0,602
0.07096266779895925,mFus,PPA,0,0,602
0.4725015271498421,mFus,pFus,0,1,602
0.26780081092858987,mFus,pOTS,0,0,602
0.852136557658537,mOTS,OTS,1,0,602
0.10558818763974624,mOTS,PPA,0,0,602
0.4206298615703642,mOTS,pFus,0,0,602
0.3039907779202763,mOTS,pOTS,0,1,602
0.13286450912060152,OTS,PPA,0,0,602
0.36098640674376165,OTS,pFus,0,0,602
0.20590654823765986,OTS,pOTS,0,0,602
0.332917561516462,PPA,pFus,0,0,602
0.30402248767800566,PPA,pOTS,0,0,602
0.8839173645387015,pFus,pOTS,1,0,602
0.6176373673146793,mFus,mOTS,1,0,603
0.9149278361601386,mFus,OTS,1,0,603
0.14019725726115195,mFus,PPA,0,0,603
0.4590421417340129,mFus,pFus,0,1,603
0.2145481470258009,mFus,pOTS,0,0,603
0.7692170896731785,mOTS,OTS,1,0,603
0.07439930800216175,mOTS,PPA,0,0,603
0.2903607435976095,mOTS,pFus,0,0,603
0.20382849878315065,mOTS,pOTS,0,1,603
0.10317782552685673,OTS,PPA,0,0,603
0.4144937063379035,OTS,pFus,0,0,603
0.21480601718011708,OTS,pOTS,0,0,603
0.2947007806936277,PPA,pFus,0,0,603
0.23891426329957854,PPA,pOTS,0,0,603
0.8851436804619145,pFus,pOTS,1,0,603
