pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,age,cyto,hem,sub,froi,category
0.0618464324220975,0.0049227130365086,-0.00498408633672669,-0.0145199051706813,-0.00717746377481567,0.0039844034063933,0.00726599678431728,-0.00113419448700882,-0.000599070786545216,0.0314796323907165,0.0348244391640151,0.00565412927647456,0.00854525702549772,-0.0125802897573493,-0.0130192114640987,-0.005086997726798,1.00500487712746e-05,0.013711291308675,-0.00412511647264005,0.00346838412241026,adult_multishell,FG4,lh,JY,mOTS,word
0.0293619427813933,-0.0227290186419817,-0.0134430231149003,0.120532144340594,-0.0208806764494289,-0.0100814952965951,-0.0375672312773477,0.0186597980644184,-0.00836594928887321,0.00598928398383683,0.00307566458155186,-0.00416687065099601,-0.00268543334192698,0.00616045659135602,0.00533282692911388,-0.00846782676429444,-0.00651766370604422,0.00994766406140391,0.000396195236361058,0.0012186756819385,adult_multishell,FG4,lh,KW,mOTS,word
0.0367562101169215,-0.00406459608405354,-0.0198813490086869,-0.0179704086124129,-0.00376072807636953,-0.00429806508800228,-0.000902835635526922,0.00125050216723399,-0.00701933555562931,0.00585884946714565,0.00647509385059915,-0.00229118298170578,-0.000526976181995881,-0.00145021922436232,-0.00483617175826797,-0.00353390777083898,-0.000550186311057522,0.00731776134810697,-0.00605671141792656,0.00166657255399974,adult_multishell,FG4,lh,LM,mOTS,word
0.0259205120946378,-0.0244128979767546,-0.0162935682302291,0.0755563716536982,-0.00209424767437085,-0.0166030601315607,-0.0193692804492514,0.00408579956584329,0.0129253441671785,-0.00774982702315184,0.002800089725317,-0.000951550531944694,0.000266075851409244,-0.00473256412580222,0.00165003124710115,0.00305296234268781,-0.00456823490610321,0.0058273238786885,-0.00114165617766429,0.00110552747980431,adult_multishell,FG4,lh,MF,mOTS,word
0.0911827749238132,0.0109976873453203,0.0263784880621888,0.0692304994788826,-0.0385313270228235,0.0651055207191832,0.00715750104982112,0.00386045445342835,-0.0205068153436082,-0.000293813783262427,0.00450590986421642,0.00767484065118209,0.00647422150611883,-0.0149106561601518,-0.00819250675872355,-0.00126003896097057,-0.0035730330188378,0.0041486249591328,-0.00346565837560537,0.000726232984667879,adult_multishell,FG4,lh,NK,mOTS,word
0.0919216047749987,0.0316823308217024,0.0366318120851683,-0.0214373281007311,0.0130002492038892,-0.0332764434366024,-0.0114159909228093,0.00153834295566307,0.000784413462626384,-0.0141186665275545,-0.0124449163731253,-0.0017646981599507,-0.00255614999967114,-0.00493485027040494,-0.0017081738951307,-0.00300700100374591,-0.00106527344683727,0.00393929709945253,-0.00467064312404957,0.00116579020700381,adult_multishell,FG4,lh,ST,mOTS,word
0.0383112352289998,-0.000585334954610212,-0.00299790816829833,-0.0234314688919309,0.00393701738807127,-0.0153211718344269,-0.00484116477262258,0.00114034104977331,-0.000697400466772818,-0.00595324033915808,-0.00107502392819027,0.00440488197618403,0.0024642073671618,-0.00179402548486099,-0.00188291622312457,0.00140359883319377,-0.000639224057516578,0.00341423036269422,-0.0031317564943459,0.000715858079989363,adult_multishell,FG4,lh,VN,mOTS,word
0.049169688018243,-0.00175860538116195,-0.00664165040162288,-0.00578011748618352,-0.00724582377224007,-0.00299861410503997,-0.00290236530199784,-0.000184607975171565,-0.0110833421289436,-0.00700718066029461,-0.00908650868177179,-0.00293179806600877,-0.00126738534228187,-0.00697876558129045,-0.00532923210462633,-0.00080986994133852,-0.0025795714379973,-9.79021478183544e-06,-0.00504211382528491,0.000925728539265582,adult_multishell,FG4,lh,XY,mOTS,word
0.0899233779007891,0.0170511175669316,0.0436771324001616,0.00337762319381979,-0.00430061713425652,-0.0117190402007206,-0.00896968600938006,0.00775951354794808,-0.00244143844159874,0.00597073327998479,-0.00243097318581712,0.00012637004299922,-0.00107691628425667,0.00311658204983588,-0.00718213411470203,0.00652435904144131,0.000643529819497245,-0.0079926665719972,0.00281695137021971,0.000613520210317167,mri3,FG4,lh,bb02_mri3_mask,mOTS,word
0.104559667563717,0.0349661202186311,0.0485675424036709,-0.0122860265456205,0.0103993183182011,-0.0293064695059776,-0.0104409485084227,0.00520501261706595,0.00121719980669715,-0.00250738853644601,-0.00437257411925304,-0.00053032391749794,0.000543289999043508,-0.00124928948856741,-0.00125952536273634,-0.00273110937490388,-0.00108713421280371,0.00116673997854602,-0.00290396558820955,0.000330578201869358,mri6,FG4,lh,bb02_mri6_mask,mOTS,word
0.0862551645898918,0.0256061875578538,0.0323421239069575,0.00346534717573106,-0.00851658778807257,0.00855669828238814,0.00182098842309718,0.00685289717065824,-0.00438515433587023,-0.00179838089912928,-0.00741904802892571,-0.00888398092152864,0.00498716844595765,0.0121749219732033,-0.00348894747880401,0.0206984090966555,0.00320121529593269,0.00113846756812973,-0.00329125234885291,-0.000610541643301728,mri0,FG4,lh,bb04_mri0_mask,mOTS,word
0.103807021662056,0.0315937166181317,0.0492723775361826,0.0213478454585699,-4.94871590761372e-05,-0.0127219171246192,-0.0127938787375588,0.00916065421450157,-0.00324957969536758,-0.00319731425172038,-0.00720668921496099,-0.00526233556162548,-0.00315891603180097,0.00516010779690714,0.000322997504857789,0.00913718376845788,0.000812428599960268,0.00434649859454091,-0.00465616540447451,0.000643686308983622,mri6,FG4,lh,bb04_mri6_mask,mOTS,word
0.0966925458696662,0.0171620702541534,0.041035788012384,0.00868863452364636,0.000886539426556784,-0.00672594296226733,0.0190898940366492,-0.0159132932264648,0.0411032118106377,0.00171446913409763,-0.00479829222269773,-0.00553643918619131,-0.00153521536164555,0.00121203199666886,-0.00506562302895692,0.00697553740835439,-0.00400835315443785,-0.00026622767400026,0.00047848161527497,0.00120345180989195,mri0,FG4,lh,bb05_mri0_mask,mOTS,word
0.158670494414698,0.0581782528469473,0.0943044183217851,-0.00440136753356857,0.00381499086777165,-0.00603795554549114,0.0114058401175583,-0.011429893618094,0.0195122279578518,-0.00512186477615799,-0.0111463294318371,-0.00175653838866907,-0.00285865818099681,0.000820077441822496,-0.00508351270237391,0.00890625515172869,-0.00170041111546144,-0.00354255353830184,0.00104859883923911,-0.00143507574095114,mri3,FG4,lh,bb05_mri3_mask,mOTS,word
0.162777074067376,0.0624593657913298,0.0962641089918396,-0.00863164706834666,0.00314366076150068,-0.014082767221099,0.00409067370993554,-0.0086910959882295,0.0121389001959815,-0.00963808419410877,-0.0131495753705896,-0.00275325210092464,-0.00376823411676339,0.00332161358621835,-0.00273978772652187,0.00561470158417211,-0.000697242207098922,-0.000228363043477038,-0.00187664281573682,-0.000310247758238369,mri6,FG4,lh,bb05_mri6_mask,mOTS,word
0.047679541229819,0.00341500929797236,-0.00438281765937707,-0.00756924747733114,0.00805824966627544,-0.0108480603744174,-5.15826634004694e-05,-0.0020979769890107,0.0138045877057747,0.00731803490310385,0.00433475753650454,-0.00614907511079076,-0.00297333651127218,0.00254129163303251,-0.00148361967982898,0.00243210066790396,-0.000567586145809691,0.00401488638095996,-0.00234049446798524,-0.00117151517416778,mri3,FG4,lh,bb07_mri3_mask,mOTS,word
0.0712463636475146,0.0126543988627544,0.0104989428019124,-0.00140857091212014,0.00412928936754511,-0.0196864270569563,-0.00207478123057444,0.00408803841997872,0.0100673054370642,0.00409663496658764,0.000150151959233066,-0.00487056654105362,0.00430475911695912,0.000501958554506197,-0.00217347641538652,0.0018950325295756,-0.000798645071079311,0.00243132927363316,-0.00140907933085903,0.000636596186849212,mri6,FG4,lh,bb07_mri6_mask,mOTS,word
0.0993565617515598,0.0252116390527075,0.0450188862027461,-0.00216717741577212,-0.0116359368590279,0.0215602586757261,0.0164871288934115,-0.00116037135360013,0.00231842748955353,0.0112838901854259,0.00281379339385597,-0.00341117213775507,-0.00312827738139181,0.0138358613200198,0.00688754998353667,-0.0109540798227097,-0.00562176818925775,-0.0187710032288559,0.0143341557146362,-0.00169592846654689,mri0,FG4,lh,bb11_mri0_mask,mOTS,word
0.112202248617124,0.0332126840212137,0.0735419874275162,-0.00295867973520454,-0.0167114410604314,0.0384046124321238,0.0214098591742975,-0.00544152857526816,0.0130514501931906,0.0145297712802051,0.000163315629633872,-0.00315427598573324,-0.00762065001626933,0.0215288627559375,0.0067630105972926,-0.010213610195047,-0.0058221007025238,-0.0198107999525148,0.0166445517394535,9.94925051154342e-05,mri3,FG4,lh,bb11_mri3_mask,mOTS,word
0.109068413604233,0.0340488274723145,0.0464327617172662,0.00294001810500271,-0.0192742718145471,0.0473379297430373,0.0229491025950015,-0.00372828871127105,0.00213436074700076,0.0135793121462586,0.0050049508567819,-0.00611393742475599,-0.00794619923083049,0.0216082345275106,0.0138215730424356,-0.0263073145708604,-0.00941751200140452,-0.0264194922530542,0.0219162466824215,-0.00139402126845068,mri6,FG4,lh,bb11_mri6_mask,mOTS,word
0.0859184353451067,0.00910079261934365,0.0338935443756261,0.0332551466674994,-0.0201704539703747,0.0342809702348844,0.0189486357615538,-0.0126781761449056,0.0201384081875938,-0.00372967777366011,-0.00750095107738582,0.00263301491297502,0.000503399616008226,-0.00532208946447423,0.00137335081107046,0.00235425317681158,-0.00226337711412225,-0.00118757213985585,0.000794032373693952,-0.000523017111447488,mri3,FG4,lh,bb12_mri3_mask,mOTS,word
0.114744749082287,0.0345886633532357,0.0511139952943595,-0.00433584344014493,-0.0180832888847542,0.0295502532051926,0.013764324153033,0.00167417370446312,-0.00677852202620936,-0.00854451069836116,-0.00772819809640577,-0.000619932594841433,0.00374214329021698,0.00406373836438371,0.00422304828467376,0.00454248303466807,0.00351790307531936,-0.00400132698823279,0.00245163053606718,-0.00462979774758206,mri6,FG4,lh,bb14_mri6_mask,mOTS,word
0.121280801205535,0.0408223382922227,0.0565526985542339,-0.0068455967041898,-0.0112010799482311,0.0249998832072599,0.00968821205879168,-0.00447889939646775,-0.00854945400375666,-0.00143620414186246,-0.000610187703260692,0.00199729984078706,0.000560965312673278,-0.000924952695633043,-0.00436947514959574,0.00383401559964089,0.00278176776386962,0.00543190669670213,-0.00394051083430321,0.00128593600658062,mri3,FG4,lh,bb15_mri3_mask,mOTS,word
0.080647273471469,0.00402283187496204,0.025258543311392,0.0921791153594342,-0.0249606705473143,0.0215732883423964,-0.00923341684766377,0.0129913153069722,-0.00572299656324519,0.000929041112035724,-0.00536317799607739,-0.00212415113677484,0.00703419057224926,-0.00623802671553079,-0.00788913715565549,0.00366672192554174,-0.00374450932833447,0.00214540494662716,0.000233284192695725,0.000627150364887136,mri6,FG4,lh,bb19_mri6_mask,mOTS,word
0.0441923764589012,-0.0072905811911326,-0.0101617521959776,-0.0175975664663202,-0.00195252988679538,-0.00694427753494608,0.00231629297996648,0.00126816999338268,0.00588042000915113,0.00343198574191691,0.000390725375868424,-0.003601187560026,0.00138476934628667,0.00251326713107858,0.00500593470647594,-0.00573957570757681,-0.00100386094540203,0.000432940043873362,-0.00113381304263279,0.000853559892130963,mri0,FG4,lh,bb22_mri0_mask,mOTS,word
0.113530579594045,0.0223497652050692,0.0508201238661542,0.055607987684538,-0.0177802395461993,0.0207576081120145,-0.00521120495879897,0.00264153036642188,-0.00512521241701774,-0.00294734342972914,-0.00199005499375894,0.00106715586715817,0.00111298483363543,-0.00284900291969456,-0.00436440633187624,0.0128637863065981,-0.000544692183221977,0.00483742159411148,-0.00212245302324583,-0.00161987856915541,mri0,FG4,lh,bb27_mri0_mask,mOTS,word
0.0623567575605459,0.00324228659005452,0.00545551828397018,0.00946273563363379,-0.00825528189817859,0.0126798387093989,-0.00280662567131066,-0.000606596615549783,-0.0096141575003939,-0.00824713315097473,-0.00668699312189688,-0.00242862126750922,-0.00101668835724443,-0.00268175731788638,-0.00156213760736203,-0.000676906267366298,-0.00037835520459887,0.00172992813851444,-0.0034778000951088,0.00139709010753758,mri0,FG4,lh,bb28_mri0_mask,mOTS,word
0.0424601403990667,-0.0192037711439997,-0.0110801892297576,0.0706765030441017,-0.0172460922615201,0.00829146123266307,0.000845525589815843,9.21130032070776e-05,-0.00238999585662302,0.00341475216874274,-0.000524052191400417,-0.00780506029165419,0.00241886693573111,-0.0044283724751587,-0.00621416061073867,0.000828700294286172,0.00227960755977573,0.00121692162362039,-0.00294529027606489,0.00216683228569882,mri3,FG4,lh,bb28_mri3_mask,mOTS,word
0.0739017868215594,-0.00435421012671647,0.0128728632138705,0.0918515526742723,-0.0175077939407349,-0.00154092982197056,-0.0202597847244812,0.012194289505887,-0.00824422721618184,-0.00529702623001568,-0.00781466720504316,-0.00194710590666513,0.00109376866518354,-0.0099347119820226,-0.00509801416454903,6.82324808268809e-05,-0.00699060616189188,-0.00114665947968449,-0.00241320287552103,0.0013295766522421,mri6,FG4,lh,bb28_mri6_mask,mOTS,word
0.102822970488817,0.0181972398211118,0.0519904005225678,0.078154420423092,-0.00710750021961797,-0.00652716672295148,-0.0169556518567211,0.00519423520550912,0.00575949469479192,-0.00805054705300185,-0.00826627725087617,-0.00202508240106265,-0.00334378359964333,0.00467459470574391,0.00190806498887044,-0.00812281024931331,-0.00578640111811846,0.00655034682325854,-0.00326394403368792,0.00564007928105954,mri3,FG4,lh,bb30_mri3_mask,mOTS,word
0.0936591112638332,0.01619475065919,0.0266286199454389,0.00379498662527121,-0.0186438082360167,0.0340784792389877,0.0120160759907026,-0.00477483267355926,-0.00842477973313235,-0.00121586934210184,-0.00357758277335951,-0.00551950593090869,-0.005739366076564,0.0158469459308081,0.00712336785293213,-0.000569271774695476,0.00307937176746552,0.000350110725888481,-0.00092844481485688,-0.000320809126865343,mri0,FG4,lh,bb32_mri0_mask,mOTS,word
0.107233482495579,0.0245097091667323,0.0407602318910216,0.0115821804404386,-0.0196854766534145,0.0360556891865781,0.0111939183064795,-0.00354354988941692,-0.0101940508492129,-0.0014284865778226,-0.00457379013587514,-0.00579828640640355,-0.00376332300681633,0.00773668098552997,0.00471937641790189,-0.0026613091848722,0.00563048141982455,0.000405262188774396,-0.0050871227626955,0.000675562095045485,mri6,FG4,lh,bb32_mri6_mask,mOTS,word
0.113748797273593,0.0331510876274564,0.0486652901441528,0.0182544580259576,-0.00857840926413031,0.000884307072154962,-0.00779439440011978,0.00638085628761775,-0.00806416318661979,0.00458131720098419,-0.00722721153581663,-0.010418301760094,-0.0019676112080675,0.0177613240722043,-0.00370336376688899,0.0204772409595609,0.00282876740933139,-0.00108671337115054,0.0012009070095525,-0.00205378309949163,mri3,FG4,lh,bb33_mri3_mask,mOTS,word
0.116955725720078,0.0351940669212083,0.0457093024236893,-0.0149926903540882,-0.0116052810983419,0.0190220250971985,0.0074138974028105,-0.00349342509029344,-0.010142673236323,-0.00173983603746791,-0.0105189083372685,-0.00565193165104204,-0.00274292512645173,0.00963924555828263,-0.00801171350656753,0.0198852321291712,0.00312887947229131,-0.00392363840493621,-0.000129701872457463,-0.00263572744087451,mri6,FG4,lh,bb33_mri6_mask,mOTS,word
0.0398073229893315,-0.00611756548940808,0.00419977160080254,0.0273193810778039,0.000454520511495034,0.00308805505880602,0.00202751027899695,-0.00281592818746536,0.00448771248366302,-0.0100582016121877,5.96687396606625e-05,0.00428133954337029,0.00294592584979306,0.000706984249041029,0.000590362529686185,-0.00268313705014639,0.0114915151649412,0.00108682313884892,-0.00289319626099556,0.0024846335480534,mri6,FG4,lh,bb35_mri6_mask,mOTS,word
0.0955956787354975,0.0230491596580922,0.0273460726218791,-0.0123033116171313,-0.00829738898603128,0.00857517393537497,0.00239084569606126,-0.00166706893485671,-0.00604944994061055,-0.00700372466159886,-0.0092788737620327,-0.00532216588070069,-0.00251962800533152,0.00212304569837118,-0.00190137676657228,0.00386331238393891,0.002551551779448,0.00388430663855761,-0.0057918887239444,0.0023044674407845,mri0,FG4,lh,bb37_mri0_mask,mOTS,word
0.0969033295183751,0.0236484627242124,0.0248422422669848,-0.0265434262687116,5.12335826819961e-05,-0.0107604374572619,-0.00305490070407319,-0.00120173625148468,-0.00698339469807971,-0.00600256428235299,-0.0103660865905498,-0.00230748836224388,-0.00235911962749729,-0.00301805785939059,-0.00752285962377192,0.00598480578642102,0.000731695228792348,-0.00257089387594044,-0.00310999958284745,-0.00049258183739258,mri3,FG4,lh,bb37_mri3_mask,mOTS,word
0.104736469134394,0.0316575548696707,0.0346904859145255,-0.0252555135883161,0.00245033863195842,-0.0150889721827475,-0.00406335663922792,-0.00187368714894156,-0.00740220508669207,-0.0126223022221056,-0.0133884423839714,2.17936506230098e-05,-0.000305787617991668,-0.0098796528933326,-0.00694926293318963,5.653679640627e-05,-0.00104210806677941,-0.00272784189940614,-0.00291549403192906,0.00110945848193703,mri6,FG4,lh,bb37_mri6_mask,mOTS,word
0.175144785687967,0.0701200969396702,0.106067175580147,-0.0203646326779926,0.00258874327299721,-0.00204408137644164,0.00251428567286352,-0.007357054840591,-0.00171353065486032,-0.0183181706605714,-0.0151053065352023,0.00363016473278059,-0.00322624969156926,-0.00318822029812051,0.00573904155127425,0.000331734682130284,0.00514063607733751,0.0062909404547262,-0.00376826126762085,-0.000865725385954374,mri3,FG4,lh,bb40_mri3_mask,mOTS,word
0.155352761674732,0.0555017442751433,0.0877340516563883,-0.0161983325701152,0.00593450835175729,-0.0141704490848343,-0.00290679439993322,-0.00586395107488459,0.00208978877607698,-0.0186701103599601,-0.0140124337798624,0.00439787417689601,-0.00295452749959885,-0.0034847286893103,0.00801865901122342,-0.000241645224588378,0.00496219714814004,0.00890402436944135,-0.00371493043126114,-0.000661840421578942,mri6,FG4,lh,bb40_mri6_mask,mOTS,word
0.0897887851651893,0.0280940421428429,0.0476230989691661,-0.00993046990976691,0.0159363130374055,-0.0187752378293204,-0.00264057259135211,-0.00708394523756273,0.0115020287199243,-0.00871097968005073,-0.00470639645282638,0.00358427430753952,-0.00149322818341112,-0.00344111498107327,0.00112870547867043,0.000539460661797073,-0.000185716660446403,0.00635978530382321,-0.00266854040869579,0.00305805147561916,mri0,FG4,lh,bb41_mri0_mask,mOTS,word
0.0645530750646083,0.0136099404379571,0.00520770529895527,0.0323281297889954,-0.0122968278401436,0.0296957934021064,0.00657926965807868,-0.00142500082259793,-0.00604375758355708,-0.0023365005783184,-0.00813457114941856,-0.000149216789556502,0.00455410101098162,-0.009182909024932,-0.00716213255760504,-0.00375303654822044,0.00208640274916022,0.00685488172013968,0.0053608964439647,-0.000873913079032259,mri3,FG4,lh,bb42_mri3_mask,mOTS,word
0.108035068316439,0.0393830741036332,0.0477834776030583,0.00147633372974863,0.0071166438076443,-0.00773489454245881,-0.00275718569028586,-0.00413207758679494,-0.00519972903226681,-0.00998992007846627,-0.0161390718302725,0.000862135592033868,0.000231975066371689,0.00309325020332323,-0.00783647671798757,-0.000200784320065532,-0.00176002087562837,0.00155581158025439,0.00526189806384478,-0.000659089319296986,mri0,FG4,lh,bb44_mri0_mask,mOTS,word
0.133021237508349,0.0468370456719818,0.0665919314428273,-0.018326855713723,-0.00144346325049883,-0.000539772384686851,0.00110792535576916,-0.00257121005483008,-0.00537985222254328,-0.00459060895061453,-0.0106862875137669,-0.001162826758778,-0.00393081781198912,0.00450283830332595,-0.00167481976238288,0.00468052082493688,0.00279291180352306,-0.00434004679454289,0.0017709391778665,-0.00111612055791082,mri0,FG4,lh,bb46_mri0_mask,mOTS,word
0.116193483216002,0.0486200773904198,0.0644368884940137,-0.00611783635946104,-0.00204594152256004,0.0184419010465295,0.00589743777844208,-0.00430569345272898,-0.00469218107987762,-0.00461556014347454,-0.00754797756797515,0.00183197878196805,-0.00400877223023497,-0.00252047826963321,0.00150107861656963,-0.00330924227685457,-0.000240234938210297,-0.00232685882993198,-6.73036883758552e-06,-0.000636894060363989,mri3,FG4,lh,bb46_mri3_mask,mOTS,word
0.0627549064229551,0.00101960233695645,0.00599953391081598,0.0188177155352163,-0.0160675677947056,0.0255628012580806,0.00960062759390619,-0.0029075974202715,0.00559691742603225,0.00253404788298304,-1.48567158091894e-05,-0.00616532342563969,-0.000930332015528374,0.00605154506364365,-0.000751800984748226,0.00341632197583043,-0.00109926628787481,-0.00238843016936754,0.00061235711659328,0.000309093426253065,mri6,FG4,lh,bb47_mri6_mask,mOTS,word
0.0562817084002425,-0.00630664254143765,-0.00372266560525903,0.0335467876303162,-0.0100440795338619,0.00495472020657003,-0.0079997650583669,0.00361123298431417,-0.00835224002428119,-0.000623469971203129,-0.00527907795243743,-0.00236055358837588,0.000266449341341507,0.00278081079433509,-0.00573344359451378,0.00217011637039115,0.0024366837062506,-0.00138227374058904,-0.00274450079912431,-6.90710871077036e-05,mri3,FG4,lh,bb50_mri3_mask,mOTS,word
0.0777934415236465,0.0149920685753882,0.0171585955725082,-0.0097686025078294,-0.00311376598704803,0.0124805774952273,0.018778925877178,-0.00710323230546088,0.00240637305056642,-0.00195568513329741,-0.00707906630838102,-0.0030810735246039,0.00284924360618481,0.00535789771178424,-0.00216936336824558,0.00655462543429062,-0.00160680906651284,0.0014674047850383,-0.000855806083639145,-0.00198688728685139,mri0,FG4,lh,bb51_mri0_mask,mOTS,word
0.0724012176650956,0.0118768598320448,0.0224814103172684,0.0123331994609196,-0.000529252300469013,-0.00340862923686746,0.000215515460840433,0.00438556063050752,0.00418415510310764,-0.000950076914326713,-0.00368069700991642,-0.00447178906347558,0.00186788621280643,0.00776541524945881,0.000547396319765772,0.00715169405668037,-0.00304071580058323,-0.00462941665459974,0.00105034147569509,-0.00224119838945319,mri3,FG4,lh,bb51_mri3_mask,mOTS,word
0.0368483168294641,0.0132313447099577,0.0191160651467949,-0.0169895916816788,0.0124134044792651,-0.00375085614008511,-0.00912720924280972,0.00496488174035049,0.000478150491501322,0.0099165116428065,0.00081001280629946,-0.00150523412386679,0.00186819448215392,-0.00705157718773889,-0.00736244808543938,0.00777689586403264,0.000440685430128288,-0.00653233692921456,-0.00298518614184735,0.00264897247341557,mri3,FG4,lh,bb52_mri3_mask,mOTS,word
