"","glasser","froi","slope","pval","rsquared","standard_error"
"119","rh.PGi_ROI.label","pFus",-0.00113819628606513,0.0270885519143895,0.055532295459052,0.000506161002682796
"120","rh.PGp_ROI.label","pFus",0.00113132538919961,0.00643599820696848,0.0831625828692678,0.000405061053538272
"121","rh.PGs_ROI.label","pFus",-0.000165172008594658,0.44790210843338,0.00671354442032383,0.000216644938910218
"122","rh.PHA1_ROI.label","pFus",0.000428223456883735,0.00132541855654214,0.113556664424756,0.000129015058441314
"123","rh.PHT_ROI.label","pFus",-0.00144304750752577,0.0156558223454347,0.0660326493202619,0.000585218288431594
"124","rh.PI_ROI.label","pFus",1.98209333078923e-05,0.83093052359213,0.000533015776211274,9.2552694963354e-05
"125","rh.Pir_ROI.label","pFus",-0.00028630790496734,8.94706651341233e-07,0.245969970702428,5.40551889488704e-05
"126","rh.pOFC_ROI.label","pFus",-6.76066047987482e-05,0.00231379067613863,0.102872496053727,2.15286772763331e-05
"127","rh.PoI1_ROI.label","pFus",-1.83225144487884e-05,0.783840589250243,0.000879715818196229,6.65845600795479e-05
"128","rh.PoI2_ROI.label","pFus",-4.8343396961362e-05,0.00232407212291191,0.102787289039855,1.54016035858472e-05
"129","rh.POS1_ROI.label","pFus",0.000691219309614857,2.55479568714562e-09,0.339709561248947,0.000103915481758481
"130","rh.POS2_ROI.label","pFus",0.000901581840667747,0.000430321287075485,0.134948598890917,0.000246145951525479
"131","rh.PreS_ROI.label","pFus",0.000738655571450622,0.00182928171808987,0.107384102769687,0.000229643979692308
"132","rh.ProS_ROI.label","pFus",0.000633968165232573,0.00789200622369665,0.0792280166553763,0.00023305309817898
"133","rh.PSL_ROI.label","pFus",-8.54902849821443e-05,0.00365576320788816,0.094069726597607,2.86081638586136e-05
"134","rh.RI_ROI.label","pFus",-0.000194301878973444,0.0177158214102324,0.0636584348673664,8.03557479297823e-05
"135","rh.RSC_ROI.label","pFus",0.000441220946066645,3.97093051599078e-06,0.220295892425979,8.95093920100101e-05
"136","rh.s6-8_ROI.label","pFus",5.20263859777022e-05,0.000467357054155272,0.133388231503106,1.42997342627323e-05
"137","rh.s32_ROI.label","pFus",-4.21217872902167e-05,5.01009001273714e-05,0.174948571732156,9.86376858392482e-06
"138","rh.SCEF_ROI.label","pFus",2.78240592352697e-05,0.0212836413913883,0.0601409154702304,1.18608992822398e-05
"139","rh.SFL_ROI.label","pFus",3.696598617566e-05,0.00206009446352723,0.105103432886498,1.16313745668654e-05
"140","rh.STGa_ROI.label","pFus",-1.20789284393551e-05,0.3190398326012,0.0115451879772236,1.20519435408886e-05
"141","rh.STSda_ROI.label","pFus",1.21012678449181e-06,0.983792520084037,4.8265411300995e-06,5.93967379250232e-05
"142","rh.STSdp_ROI.label","pFus",-0.000451299239927863,0.0123401167880697,0.070611211376329,0.000176553877485705
"143","rh.STSva_ROI.label","pFus",1.53431766800139e-06,0.987763196738191,2.75115935362272e-06,9.974877934378e-05
"144","rh.STSvp_ROI.label","pFus",-0.000343259628177639,0.00484509398283589,0.0886399660274464,0.000118687149996111
"145","rh.STV_ROI.label","pFus",-8.27618309813799e-05,0.00155345220544333,0.110517496953513,2.53182712968797e-05
"146","rh.TA2_ROI.label","pFus",8.01041489158802e-06,0.613024561145131,0.00298721670872589,1.57805735360996e-05
"147","rh.TE1a_ROI.label","pFus",-5.35662488111262e-05,0.313587119969344,0.0118067506882311,5.28442518407233e-05
"148","rh.TE1m_ROI.label","pFus",-0.00018411352990909,0.16351415505445,0.022450214993632,0.00013100735216126
"149","rh.TE1p_ROI.label","pFus",-0.000906597003807488,0.0731324166436922,0.0368609234697192,0.000499719676172912
"150","rh.TE2a_ROI.label","pFus",0.000783291113340221,0.00146088761228349,0.111694146399677,0.000238199052155052
"151","rh.TGd_ROI.label","pFus",-0.000263747609747986,0.0430269508528742,0.0467567066913052,0.000128416026900981
"152","rh.TGv_ROI.label","pFus",2.84373494219005e-05,0.385295088714199,0.00877672724046547,3.25881219616463e-05
"153","rh.TPOJ1_ROI.label","pFus",-0.00089951948903921,0.0359177758833511,0.0501693390529544,0.000422051311534933
"154","rh.TPOJ2_ROI.label","pFus",-0.000973748350776954,0.00600992155833492,0.0844840613559404,0.0003456551823925
"155","rh.TPOJ3_ROI.label","pFus",-0.00154087767400175,0.0163911550343054,0.0651507267098506,0.000629404874822896
"156","rh.V1_ROI.label","pFus",-0.00489482575756256,0.00702684427226845,0.0814680475260847,0.00177231735933798
"157","rh.V2_ROI.label","pFus",0.000259456300380585,0.655047175365553,0.00233169044997877,0.000578725524475585
"158","rh.V3_ROI.label","pFus",0.000875470715669897,0.279991095557282,0.0135576116958872,0.00080526099880549
"159","rh.V3A_ROI.label","pFus",0.00130406536529077,2.17994769580649e-05,0.190060999527995,0.000290288470042563
"160","rh.V3B_ROI.label","pFus",0.00100453458075794,0.0180160087301949,0.0633359672727443,0.000416564622908879
"161","rh.V3CD_ROI.label","pFus",0.000730238531763311,0.219968456280082,0.0174430180958249,0.000590994687407388
"162","rh.V4_ROI.label","pFus",-0.00462173019027349,0.0290114813071415,0.0542255117268002,0.0020813606075558
"163","rh.V4t_ROI.label","pFus",0.000588586643156724,0.558727220826334,0.00399091841776731,0.00100266625967942
"164","rh.V6_ROI.label","pFus",-0.000344213136099407,0.299936661033973,0.0124880452088814,0.000330067044436048
"165","rh.V6A_ROI.label","pFus",0.00047420785026442,1.17357797673528e-07,0.279765218821488,8.20464317960433e-05
"166","rh.V7_ROI.label","pFus",0.000662007703425884,0.00022688129373652,0.146988168495821,0.000171968995992536
"167","rh.v23ab_ROI.label","pFus",0.000376066684980464,3.89015294435391e-07,0.259994577383821,6.84149387071701e-05
"168","rh.VIP_ROI.label","pFus",8.19623503633041e-06,0.868580577958885,0.000320148837700137,4.93878002401002e-05
"169","rh.VMV1_ROI.label","pFus",0.000540533864521317,0.00016589157379492,0.152837642620233,0.000137227718187701
