"","glasser","froi","slope","pval","rsquared","standard_error"
"113","rh.PEF_ROI.label","OTS",3.72131182730374e-05,0.00949652792127119,0.0756585690287571,1.40260048868402e-05
"114","rh.PF_ROI.label","OTS",-0.000307842220894582,0.000845296559010203,0.122142208320437,8.89934735242269e-05
"115","rh.PFcm_ROI.label","OTS",-0.000217967786429872,1.69779182554235e-05,0.194558086296428,4.78228614271587e-05
"116","rh.PFm_ROI.label","OTS",-0.000496886478757348,0.0558944850489409,0.0418483753506484,0.000256380961706258
"117","rh.PFop_ROI.label","OTS",-3.50328661583258e-05,0.00356952097617551,0.0945296851608743,1.1691748022246e-05
"118","rh.PFt_ROI.label","OTS",-0.000411864400471308,3.52660612294472e-06,0.222367359018343,8.30532729020293e-05
"119","rh.PGi_ROI.label","OTS",-8.62387501112155e-05,0.845607949940096,0.000443379024586333,0.000441539291249394
"120","rh.PGp_ROI.label","OTS",0.000586792848930652,0.0491552730642726,0.0442528461063309,0.000294060363642528
"121","rh.PGs_ROI.label","OTS",0.000372364408981425,0.106644792067324,0.0299875776580963,0.000228368865027725
"122","rh.PHA1_ROI.label","OTS",0.000128367482260902,0.0789683025487689,0.0354488481254221,7.22050155291908e-05
"123","rh.PHT_ROI.label","OTS",-0.00233013784443643,0.486994030061218,0.00563495640778035,0.0033377978587653
"124","rh.PI_ROI.label","OTS",-0.000195153762649448,0.257054985854329,0.0149113037440791,0.000171043889142774
"125","rh.Pir_ROI.label","OTS",-0.000416485589957482,0.000445105784223151,0.134310376516396,0.000114018960387221
"126","rh.pOFC_ROI.label","OTS",-6.36731929812591e-05,0.116617204841374,0.0283858045332762,4.01701751007663e-05
"127","rh.PoI1_ROI.label","OTS",-5.87740803121336e-05,0.666582542356706,0.00216866617688815,0.00013594675078587
"128","rh.PoI2_ROI.label","OTS",-9.66871760572204e-05,0.00353469317898739,0.0947185773366967,3.22324910918095e-05
"129","rh.POS1_ROI.label","OTS",0.000613985068027656,7.52920341041968e-08,0.286965618597055,0.000104363560188616
"130","rh.POS2_ROI.label","OTS",0.000801816753028599,0.00361337596673173,0.0942944259298241,0.000267963974260361
"131","rh.PreS_ROI.label","OTS",-0.000101859710269077,0.762511721655436,0.00106742549387381,0.000336010240190039
"132","rh.ProS_ROI.label","OTS",-8.63962975485551e-06,0.958102920872918,3.22779743211958e-05,0.000163978066336146
"133","rh.PSL_ROI.label","OTS",-0.000105394897290239,0.0226556504830955,0.0589453650550219,4.54101511549098e-05
"134","rh.RI_ROI.label","OTS",-0.000523080117675032,0.00209104638645312,0.104817066732489,0.000164838586979891
"135","rh.RSC_ROI.label","OTS",0.000628118728955855,5.05417992909314e-09,0.329375882431169,9.66465161434096e-05
"136","rh.s6-8_ROI.label","OTS",3.32248109573095e-05,0.0384959423167925,0.0488573052880398,1.58077979517438e-05
"137","rh.s32_ROI.label","OTS",-7.72373262866521e-05,0.000480699471847459,0.132855860246047,2.12781220009907e-05
"138","rh.SCEF_ROI.label","OTS",-2.51976619316665e-05,0.0681347245858081,0.0381680129929235,1.36398894855333e-05
"139","rh.SFL_ROI.label","OTS",1.42105400102963e-05,0.328376471848873,0.0111105450124974,1.44566460282758e-05
"140","rh.STGa_ROI.label","OTS",-5.3583321331924e-05,0.0434169978414572,0.0465866630138275,2.6139074936049e-05
"141","rh.STSda_ROI.label","OTS",-9.97940587868286e-05,0.273438949756318,0.0139299589033928,9.05387356423441e-05
"142","rh.STSdp_ROI.label","OTS",-0.000763804526207834,0.244992710950265,0.0156838958252723,0.000652489192716696
"143","rh.STSva_ROI.label","OTS",-0.000117633354659521,0.534403625437776,0.00450448680130485,0.000188572453151524
"144","rh.STSvp_ROI.label","OTS",-0.000656334945007046,0.561059152898325,0.00394386622573735,0.00112475290008716
"145","rh.STV_ROI.label","OTS",-4.96227379911089e-06,0.927021129983338,9.81144744272622e-05,5.40186405549352e-05
"146","rh.TA2_ROI.label","OTS",-5.7161671493448e-05,0.028062308770151,0.0548591266860369,2.55846524489826e-05
"147","rh.TE1a_ROI.label","OTS",-0.000137551337279947,0.0501540918957237,0.0438756054183594,6.9240664918136e-05
"148","rh.TE1m_ROI.label","OTS",-0.000842795076173838,0.187202719822234,0.0201388794147792,0.00063392426568689
"149","rh.TE1p_ROI.label","OTS",0.00106747962511091,0.840389213005731,0.000474267694703548,0.0052843988195064
"150","rh.TE2a_ROI.label","OTS",-0.000874681500166289,0.625307213662392,0.00278528421080395,0.00178467975136292
"151","rh.TGd_ROI.label","OTS",-0.000652771597153302,0.0115152622452687,0.071943675706043,0.000252815024387809
"152","rh.TGv_ROI.label","OTS",7.91108944968962e-06,0.927753999624847,9.61485078350238e-05,8.69951248500522e-05
"153","rh.TPOJ1_ROI.label","OTS",-0.00304762344515879,0.000457344192880015,0.133797701670216,0.000836175463305426
"154","rh.TPOJ2_ROI.label","OTS",-0.00108355651580215,0.29734536979318,0.0126218526540285,0.00103343352238915
"155","rh.TPOJ3_ROI.label","OTS",-0.00113748215876865,0.0515844001851019,0.0433487509784994,0.000576214118306621
"156","rh.V1_ROI.label","OTS",-0.000458246891465015,0.528322072423699,0.00463961463613279,0.000723768242376903
"157","rh.V2_ROI.label","OTS",0.00068818968751651,0.0143464022638175,0.0677119805939802,0.000275360237680845
"158","rh.V3_ROI.label","OTS",0.000908911544549675,0.000463638316846416,0.133539287001053,0.000249656170967373
"159","rh.V3A_ROI.label","OTS",0.000358370893060096,0.000299675783059233,0.141767121142674,9.50820019826939e-05
"160","rh.V3B_ROI.label","OTS",0.000171623353267965,0.433053467241305,0.00716261882035254,0.000217886487608648
"161","rh.V3CD_ROI.label","OTS",-7.84180033112226e-05,0.710059792386375,0.00161524104023635,0.000210231048051757
"162","rh.V4_ROI.label","OTS",-0.000118224760089863,0.806929755757895,0.00069829196872573,0.000482268622965713
"163","rh.V4t_ROI.label","OTS",0.000230201962078224,0.0216589068883807,0.0598063091528249,9.84226288634053e-05
"164","rh.V6_ROI.label","OTS",-0.000199054334262075,0.187636576534144,0.0200997069409998,0.000149871306732347
"165","rh.V6A_ROI.label","OTS",0.000179619974772413,1.45678509130672e-06,0.237653199059792,3.46904444627754e-05
"166","rh.V7_ROI.label","OTS",0.000188290301235124,7.30261650442315e-05,0.168035987277453,4.51782957492982e-05
"167","rh.v23ab_ROI.label","OTS",0.000499979172493736,5.95129819673885e-09,0.326878609082724,7.73670670359658e-05
"168","rh.VIP_ROI.label","OTS",-6.12894311686001e-06,0.92588846607887,0.000101192378841442,6.56962359597125e-05
"169","rh.VMV1_ROI.label","OTS",0.00027455592660635,0.00848336402083539,0.0778342487633286,0.000101906227029304
